,polarity,subjectivity,length
13310,0.7083333333333333,1.5416666666666665,100
13311,1.0,1.05,72
13312,0.8125,1.3875,61
13313,1.0,1.75,36
13314,1.0,1.0,64
13315,1.0,1.4,58
13316,0.8333333333333334,1.3125,113
13317,1.0,1.0,49
13318,1.4375,1.5,64
13319,1.5,1.9,51
13320,0.7,1.1,58
13321,1.0,1.0,84
13322,1.0,1.0,57
13323,1.0,1.1,32
13324,1.1,1.4,73
13325,1.0324675324675325,1.3344155844155843,61
13326,1.0,1.0,60
13327,1.0,1.0,51
13328,1.0,1.0,59
13329,1.5,1.5,81
13330,1.0,1.0,92
13331,1.1363636363636362,1.4545454545454546,62
13332,0.875,1.125,26
13333,1.0,1.125,73
13334,1.0,1.0,50
13335,1.0,1.0,68
13336,2.0,1.3,38
13337,1.2666666666666666,1.7000000000000002,105
13338,1.0,1.0,82
13339,1.2,1.2,72
13340,1.0,1.0,40
13341,1.0,1.0,32
13342,0.8925925925925926,1.2407407407407407,83
13343,1.0,1.0,68
13344,1.5,1.9,54
13345,1.0625,1.375,25
13346,1.0,1.0,59
13347,1.1,1.3,56
13348,1.0833333333333333,1.3,76
13349,2.0,2.0,64
13350,1.0,1.0,22
13351,1.8,1.75,33
13352,0.8285714285714285,1.4785714285714286,59
13353,1.0,1.0,70
13354,1.0,1.0,50
13355,1.0,1.0,46
13356,1.1,1.4,92
13357,1.1666666666666667,1.3333333333333333,20
13358,1.0,1.0,64
13359,1.0,1.0,69
13360,1.1363636363636362,1.4545454545454546,76
13361,1.2,1.3,47
13362,1.011111111111111,1.1222222222222222,96
13363,0.8222222222222222,1.2888888888888888,35
13364,1.0,1.0,59
13365,1.2121212121212122,1.3181818181818181,60
13366,1.1,1.4,87
13367,1.0,1.0,74
13368,1.0,2.0,69
13369,1.0,1.0,24
13370,1.625,1.725,91
13371,1.0,1.0,58
13372,0.7666666666666667,1.2666666666666666,62
13373,1.0871212121212122,1.3876262626262625,70
13374,1.6,2.0,85
13375,1.6,2.0,49
13376,1.0,1.0,44
13377,0.7,1.2,64
13378,1.0,1.0,51
13379,1.0,1.1,42
13380,1.3666666666666667,1.7000000000000002,51
13381,1.5,1.8333333333333335,76
13382,0.55,1.7,53
13383,1.5,1.5625,71
13384,1.0,1.0,39
13385,1.0,1.0,80
13386,1.0,1.0,27
13387,1.0,1.0,59
13388,1.0,1.0,76
13389,1.5,1.5,86
13390,1.0,1.0,67
13391,0.6,1.6,49
13392,2.0,1.3,76
13393,1.125,1.1666666666666667,50
13394,1.0,1.0,85
13395,1.225,1.3,60
13396,1.0,1.0,49
13397,0.6861111111111111,1.1972222222222222,97
13398,1.0886363636363636,1.4727272727272727,39
13399,1.0,1.0,67
13400,1.0,1.0,70
13401,0.8333333333333334,1.0666666666666667,85
13402,1.03125,1.2833333333333332,59
13403,1.1333333333333333,1.7999999999999998,91
13404,0.4,2.0,46
13405,1.1681818181818182,1.5272727272727273,58
13406,1.8,2.0,47
13407,1.0,1.0,59
13408,0.8444444444444444,1.288888888888889,75
13409,0.6,1.7,67
13410,1.0,1.0,81
13411,1.0,1.0,37
13412,1.0,1.0,60
13413,1.0,1.0,64
13414,1.0,1.0,82
13415,0.85,1.65,70
13416,1.0,1.0,76
13417,1.0,1.0,53
13418,1.45,1.95,62
13419,1.0,1.0,87
13420,0.875,1.125,92
13421,1.0,1.0,55
13422,1.25,1.75,32
13423,0.5,1.75,63
13424,1.3333333333333333,1.5,56
13425,1.0,1.0,53
13426,1.0,1.0,97
13427,1.45,1.65,57
13428,0.33333333333333337,2.0,65
13429,1.0,1.2208333333333332,61
13430,1.1454545454545455,1.3181818181818181,79
13431,1.2650000000000001,1.51,61
13432,1.0,1.0,33
13433,1.2666666666666666,1.5333333333333332,74
13434,1.0,1.0,89
13435,1.1363636363636362,1.4545454545454546,77
13436,1.35,1.65,44
13437,1.0681818181818181,1.2772727272727273,73
13438,0.9,1.3,66
13439,1.0,1.0,32
13440,0.375,2.0,48
13441,1.0,1.0,52
13442,1.1,1.4,67
13443,1.0,1.0,58
13444,1.0,1.0666666666666667,75
13445,1.0,1.1,63
13446,2.0,2.0,71
13447,1.0,1.0,80
13448,1.1363636363636362,1.4545454545454546,90
13449,1.0,1.0,57
13450,2.0,2.0,43
13451,1.5,2.0,56
13452,1.0,1.0,66
13453,1.1363636363636362,1.4545454545454546,38
13454,1.3333333333333333,1.6666666666666665,106
13455,1.0,1.0,63
13456,1.0,1.0,60
13457,0.9333333333333333,1.5,58
13458,2.0,2.0,63
13459,1.0,1.0,60
13460,1.0,1.0,68
13461,1.0,1.0,51
13462,1.0,1.0,39
13463,1.0,1.0,28
13464,0.2857142857142857,1.8571428571428572,28
13465,1.0,1.0,48
13466,0.8,1.85,100
13467,1.1333333333333333,1.2666666666666666,86
13468,1.2857142857142856,1.5357142857142856,45
13469,0.9681818181818181,1.3772727272727272,59
13470,0.5,1.5,61
13471,1.0,1.0,38
13472,0.9333333333333333,1.4000000000000001,87
13473,1.35,1.5125,73
13474,1.0,1.0,52
13475,1.25,2.0,54
13476,1.0,1.0,72
13477,1.1111111111111112,1.3055555555555556,52
13478,1.0,1.0,50
13479,1.0,1.4,94
13480,1.0,1.0,34
13481,1.1363636363636362,1.4545454545454546,88
13482,1.0,1.5,52
13483,1.0,1.0,44
13484,0.0,2.0,90
13485,0.9222222222222222,1.2944444444444445,63
13486,1.0,1.0,72
13487,0.65,1.9,62
13488,1.0,1.0,75
13489,1.0,1.0,77
13490,1.4,1.6,77
13491,0.9,1.1,59
13492,1.0,1.0,44
13493,1.5,1.9,73
13494,1.0,1.0,72
13495,1.0,1.0,59
13496,1.0,1.0,33
13497,0.8125,1.5,45
13498,1.1,1.4,55
13499,1.0,1.0,45
13500,1.018181818181818,1.25,65
13501,1.45,1.65,52
13502,1.85,2.0,71
13503,1.0,1.5,65
13504,1.4181818181818182,1.7136363636363636,88
13505,0.8,1.9,46
13506,1.0,1.0,64
13507,1.0,1.0,80
13508,1.375,1.4166666666666665,87
13509,1.0,1.0,54
13510,1.05,1.1,49
13511,1.1,1.65,79
13512,0.95,1.225,57
13513,1.312121212121212,1.8181818181818183,66
13514,0.85,1.75,77
13515,0.7361111111111112,1.4805555555555556,73
13516,1.0681818181818181,1.2272727272727273,38
13517,1.0,1.0,62
13518,1.0,1.75,38
13519,0.2857142857142857,1.8571428571428572,44
13520,1.35,1.55,38
13521,1.0,1.0,40
13522,0.7666666666666667,1.2138888888888888,41
13523,1.0681818181818181,1.7272727272727273,76
13524,0.4,1.9,66
13525,0.8333333333333334,1.4333333333333333,45
13526,1.1363636363636362,1.4545454545454546,65
13527,1.0,2.0,42
13528,1.0,1.0,66
13529,1.3928571428571428,1.7678571428571428,62
13530,0.7,1.4,88
13531,0.8,1.225,71
13532,1.4125,1.5875,53
13533,1.0,1.0,56
13534,0.8,1.05,73
13535,1.2556818181818181,1.6022727272727273,54
13536,0.6,1.4,61
13537,1.0,1.0,65
13538,0.9,1.55,73
13539,1.5,1.6,68
13540,1.0,1.0,70
13541,0.4,1.9,65
13542,1.0,1.0,50
13543,1.45,1.75,73
13544,1.0,1.0,62
13545,1.0,1.0,56
13546,1.35,1.65,63
13547,1.0,1.0,56
13548,1.0,1.0,14
13549,1.35,2.0,46
13550,0.5,1.3,55
13551,0.95,1.0,48
13552,0.875,1.75,44
13553,1.25,1.3333333333333333,51
13554,1.5,2.0,76
13555,1.0,1.0666666666666667,62
13556,0.7,1.5,90
13557,1.0,1.0,24
13558,1.0,1.0,73
13559,1.3,1.0,51
13560,1.1666666666666667,1.4444444444444444,113
13561,1.0,1.0,49
13562,1.1363636363636362,1.5,55
13563,1.025,1.3666666666666667,108
13564,1.0,1.3,99
13565,1.0,1.0,67
13566,1.0,1.0,32
13567,1.0,1.0,52
13568,0.85,1.2,62
13569,1.0,1.0,40
13570,0.0,2.0,75
13571,0.9,1.05,82
13572,1.1,1.4,44
13573,1.268181818181818,1.4272727272727272,75
13574,1.1,1.15,54
13575,1.0,1.0,59
13576,1.1,1.4,71
13577,1.45,1.75,96
13578,1.0,1.0,15
13579,1.6,1.95,74
13580,1.0,1.0,84
13581,1.0,1.0,41
13582,0.30000000000000016,1.6666666666666665,45
13583,1.3,1.1,37
13584,1.0,1.0,48
13585,0.0,2.0,25
13586,0.75,1.8125,75
13587,1.1181818181818182,1.4272727272727272,70
13588,1.0,1.0,47
13589,1.0,1.1,69
13590,1.0,1.0,69
13591,0.8444444444444444,1.288888888888889,67
13592,1.0681818181818181,1.3772727272727272,84
13593,1.0333333333333334,1.0666666666666667,66
13594,1.16,1.54,88
13595,0.30000000000000016,1.6666666666666665,43
13596,1.6,1.75,75
13597,1.0,1.0,31
13598,1.0,1.0,54
13599,0.875,1.5,118
13600,1.0,1.5,72
13601,1.0,1.0,40
13602,0.9666666666666667,1.0333333333333334,41
13603,1.0,2.0,93
13604,0.30000000000000016,1.6666666666666665,94
13605,1.0,1.0,60
13606,1.0,1.0,87
13607,1.05,1.2,88
13608,1.25,1.3125,50
13609,1.1,1.2,44
13610,1.1931818181818181,1.6522727272727273,37
13611,0.4,1.8,74
13612,1.0,1.0,61
13613,1.25,1.25,83
13614,1.0,1.0,18
13615,1.0,1.0,53
13616,1.0,1.0,53
13617,1.0,1.0,65
13618,0.4,2.0,82
13619,1.7000000000000002,1.7999999999999998,39
13620,1.0,1.0,33
13621,0.8333333333333334,1.1666666666666667,35
13622,0.85,1.4,54
13623,1.0,1.0,41
13624,1.1611111111111112,1.488888888888889,64
13625,1.2857142857142856,1.5357142857142856,58
13626,1.0,1.0,62
13627,1.25,2.0,22
13628,1.0375,1.5666666666666667,92
13629,1.6,1.9,48
13630,1.15,1.35,52
13631,1.0,1.0,64
13632,1.0,1.0,32
13633,1.0,1.0,21
13634,1.0,1.0,17
13635,1.0,1.0,28
13636,1.0,1.0,75
13637,0.7083333333333333,1.5416666666666665,52
13638,1.0,1.0,60
13639,0.95,1.05,74
13640,1.0,1.0,38
13641,1.0333333333333334,1.0666666666666667,73
13642,0.30000000000000004,2.0,84
13643,0.9,1.1,66
13644,1.0,1.0,61
13645,1.0,1.0,58
13646,1.018181818181818,1.3272727272727272,64
13647,1.0,1.0,54
13648,1.0,1.0,66
13649,1.0,1.15,80
13650,1.0,2.0,46
13651,1.2,1.2,51
13652,1.0,1.0666666666666667,85
13653,2.0,1.3,42
13654,0.8,1.4,67
13655,1.0,1.0,51
13656,0.95,1.4,39
13657,1.0,1.625,42
13658,1.05,1.55,69
13659,1.1,1.4,54
13660,1.1541666666666668,1.6041666666666667,46
13661,0.5,1.5,80
13662,1.0,1.0,41
13663,1.0,1.0,25
13664,1.0,1.0,44
13665,1.0,2.0,71
13666,1.0,1.0,63
13667,1.1875,1.375,72
13668,1.0,1.0,57
13669,1.0,1.0,85
13670,0.9,1.1,97
13671,0.8681818181818182,1.4272727272727272,72
13672,1.0,1.0,52
13673,1.0,1.0,48
13674,1.0,1.0,54
13675,1.0,1.0,90
13676,1.0,1.0,46
13677,0.6,1.6,52
13678,1.6,1.95,48
13679,1.5,2.0,50
13680,1.26,1.3900000000000001,53
13681,0.33333333333333337,2.0,60
13682,0.9,1.5666666666666669,35
13683,1.0,1.0,50
13684,1.2,1.6,76
13685,1.1181818181818182,1.4272727272727272,56
13686,1.0,1.0,57
13687,1.2,1.4,80
13688,1.0,1.0,75
13689,1.0,1.1,86
13690,1.1363636363636362,1.4545454545454546,74
13691,1.0,1.75,77
13692,1.0,1.0,65
13693,1.225,1.2666666666666666,92
13694,1.0,1.0,48
13695,1.0,1.0,32
13696,1.025,1.1666666666666667,57
13697,1.0,1.0,62
13698,1.0,1.0,41
13699,1.1181818181818182,1.3772727272727272,113
13700,1.25,1.1,60
13701,1.5,1.5,59
13702,1.4666666666666666,1.7333333333333334,53
13703,1.0,1.0,37
13704,1.0,1.0,61
13705,1.0,1.0,67
13706,0.9,1.3666666666666667,64
13707,1.1,1.4,49
13708,1.15,1.8,58
13709,0.19999999999999996,2.0,75
13710,1.0,1.0,38
13711,0.4,1.9,84
13712,1.25,1.3333333333333333,62
13713,0.8444444444444444,1.288888888888889,54
13714,1.0,1.0,41
13715,1.15,1.25,77
13716,1.5833333333333335,1.9166666666666667,64
13717,0.8,1.8,48
13718,1.0,1.0,62
13719,1.0,1.0,18
13720,1.0,1.0,59
13721,1.0,1.0,35
13722,1.1363636363636362,1.4545454545454546,39
13723,1.0,1.1,93
13724,1.25,1.25,85
13725,0.7666666666666666,1.7833333333333332,54
13726,1.0,1.0,69
13727,1.25,1.5,70
13728,0.75,1.65,78
13729,1.2,1.8333333333333335,62
13730,1.2,1.4,49
13731,1.0,1.0,73
13732,1.0,1.0,64
13733,1.2,1.1,41
13734,1.0,1.0,30
13735,1.0,1.0,64
13736,1.0,1.125,58
13737,1.5,2.0,67
13738,0.9,1.775,65
13739,0.8,1.4,60
13740,1.0,1.05,48
13741,1.0,1.0,32
13742,1.0,1.0,48
13743,1.1392857142857142,1.4321428571428572,73
13744,1.2452380952380953,1.5785714285714287,72
13745,1.0,1.0,73
13746,1.0,1.0,45
13747,1.0,1.0,54
13748,0.75,1.2,54
13749,1.0,1.0,53
13750,1.0,1.0,87
13751,1.0,1.0,113
13752,1.0,1.0,48
13753,1.25,1.3333333333333333,50
13754,1.0,1.0666666666666667,52
13755,1.0,1.0,41
13756,1.0,1.0,44
13757,1.0,1.0,58
13758,1.0,1.1666666666666667,55
13759,1.0,1.0,50
13760,1.1875,1.3125,81
13761,0.8,1.4,54
13762,1.0,1.5,47
13763,0.8333333333333334,1.4333333333333333,64
13764,1.2,1.1,59
13765,1.5,1.9,97
13766,1.0,1.0,86
13767,1.4,1.8,72
13768,0.6833333333333333,1.3,31
13769,1.0,1.0,58
13770,1.0,1.0,42
13771,0.9166666666666666,1.2166666666666668,62
13772,1.3666666666666667,1.7000000000000002,70
13773,1.0,1.0,67
13774,1.0,1.0,88
13775,0.8,1.4,70
13776,1.4333333333333333,1.8333333333333335,45
13777,1.0,1.0,26
13778,1.3,1.2,86
13779,1.0,1.0,86
13780,1.0,1.0,45
13781,1.6,2.0,69
13782,1.0,1.0,43
13783,1.8,2.0,42
13784,1.5,1.5,60
13785,0.675,1.325,99
13786,1.0,1.0,37
13787,1.0,1.0,136
13788,1.0,1.0,70
13789,1.0,1.0,55
13790,1.0,1.0,56
13791,1.4,1.8,67
13792,1.0,1.0,78
13793,1.5,1.5,33
13794,1.3,1.75,106
13795,0.5,2.0,44
13796,1.6,2.0,34
13797,1.35,1.5,74
13798,1.0,1.0,71
13799,0.8722222222222222,1.1722222222222223,65
13800,1.0,1.0,115
13801,1.0,1.0,82
13802,1.0,1.0,34
13803,1.05,1.5,61
13804,1.0,1.0,25
13805,0.75,1.4,49
13806,0.75,1.3,86
13807,1.0,1.0,77
13808,1.0,1.0,60
13809,1.1,1.4,62
13810,1.1333333333333333,1.6666666666666665,89
13811,1.2,1.6,55
13812,1.0,1.0,36
13813,0.8333333333333334,1.4333333333333333,43
13814,1.1363636363636362,1.4545454545454546,66
13815,1.3333333333333333,1.5,79
13816,1.0,1.0,43
13817,1.35,1.4,63
13818,1.0833333333333333,1.2083333333333333,70
13819,0.9954545454545455,1.4626262626262625,53
13820,1.4000000000000001,1.9,49
13821,1.0,1.0,65
13822,0.8444444444444444,1.288888888888889,57
13823,1.0,1.0,60
13824,1.0,1.0,72
13825,1.0,1.0,45
13826,1.0,1.0,27
13827,1.0020833333333334,1.2604166666666667,63
13828,0.8787878787878788,1.5515151515151517,128
13829,1.0,1.0,72
13830,0.75,1.25,51
13831,1.4,1.4,112
13832,1.0,1.0,29
13833,1.5,1.8,69
13834,1.0,1.625,62
13835,1.0,1.0,67
13836,1.0681818181818181,1.2272727272727273,89
13837,1.7,1.5,60
13838,1.0,1.65,43
13839,1.4166666666666667,1.5833333333333335,69
13840,1.2875,1.5583333333333333,66
13841,1.0,1.0,53
13842,1.0,1.0,42
13843,1.2166666666666668,1.4166666666666667,75
13844,1.0,1.625,62
13845,0.5,2.0,64
13846,1.1464285714285714,1.4589285714285714,74
13847,1.0,1.0,50
13848,1.65,1.925,110
13849,1.0,1.0,45
13850,1.0,1.0,47
13851,0.7681818181818182,1.7022727272727272,61
13852,1.5,1.5,40
13853,1.2,1.2,62
13854,0.85,1.225,58
13855,1.0,2.0,48
13856,1.225,1.525,75
13857,1.15,1.1,96
13858,0.9222222222222222,1.1444444444444444,92
13859,0.30000000000000016,1.6666666666666665,67
13860,1.0,1.0,50
13861,0.65625,1.75,71
13862,1.0,1.0,52
13863,1.0,1.0,62
13864,1.0,1.5,55
13865,1.0,1.0,82
13866,1.4,1.5,38
13867,0.5,1.5,66
13868,1.0,1.0,54
13869,1.0333333333333332,1.4666666666666666,82
13870,1.0,2.0,66
13871,1.0,1.0,40
13872,1.0,1.0,61
13873,1.5,1.55,70
13874,1.2,1.2,72
13875,1.0,1.0,56
13876,1.0,1.0,68
13877,0.8875,1.95,26
13878,1.0,1.0,55
13879,1.2329545454545454,1.4848484848484849,81
13880,1.0,1.0666666666666667,49
13881,1.0,1.0,47
13882,0.95,1.2222222222222223,101
13883,1.1714285714285715,1.4339285714285714,78
13884,1.2166666666666666,1.1833333333333333,58
13885,1.5,1.75,8
13886,0.7666666666666667,1.3222222222222222,79
13887,0.9428571428571428,1.5678571428571428,53
13888,0.9,1.0,80
13889,1.0,1.0,30
13890,1.05,1.7,74
13891,1.0,1.0,25
13892,0.7083333333333333,1.5416666666666665,41
13893,1.5,2.0,37
13894,1.0833333333333333,1.1111111111111112,88
13895,1.0,1.0,62
13896,0.95,1.7,60
13897,1.0,1.0,64
13898,0.675,1.7666666666666666,69
13899,1.0,1.0,33
13900,1.4,1.7,70
13901,1.15,1.5,44
13902,0.8333333333333334,1.4333333333333333,64
13903,1.0,1.0,80
13904,1.0,1.0,70
13905,1.0,1.0,27
13906,1.0,1.0,39
13907,1.0565656565656565,1.1737373737373737,72
13908,1.0,1.0,38
13909,1.0,1.0,76
13910,1.1071428571428572,1.2142857142857142,75
13911,0.95,1.15,65
13912,1.0,1.0,59
13913,1.4,1.75,67
13914,1.2,1.2,50
13915,1.0,1.0,64
13916,0.6666666666666666,1.75,33
13917,1.0,1.625,78
13918,1.0,1.0,19
13919,1.1363636363636362,1.4545454545454546,37
13920,0.75,1.5,52
13921,1.0,1.0,85
13922,1.0,1.0,63
13923,1.35,1.55,51
13924,1.0,1.0,62
13925,1.2,1.3,87
13926,0.9,1.0708333333333333,60
13927,0.7,1.95,77
13928,0.6875,1.6875,61
13929,1.0,1.0,52
13930,1.1363636363636362,1.4545454545454546,34
13931,0.85,1.1,33
13932,1.0,1.0,56
13933,0.6875,1.6875,68
13934,1.238888888888889,1.7722222222222221,80
13935,1.0,1.0,56
13936,1.0,1.0,62
13937,1.0,1.0,56
13938,0.9681818181818181,1.4272727272727272,71
13939,1.0,1.0,84
13940,1.0,2.0,75
13941,0.85,1.6,77
13942,0.9,1.775,101
13943,1.0,1.0,79
13944,1.0,1.0,40
13945,1.3333333333333333,1.5,48
13946,0.30000000000000016,1.6666666666666665,80
13947,1.0,1.0,64
13948,1.0,1.0,34
13949,0.30000000000000004,1.9,100
13950,1.0625,1.125,69
13951,1.0,1.0,22
13952,0.9,1.1,56
13953,1.0,1.0,25
13954,1.0,1.0,63
13955,1.25,1.4166666666666667,65
13956,1.0,1.0,90
13957,0.375,2.0,60
13958,1.0,1.25,68
13959,0.8,1.35,58
13960,0.7,1.4,102
13961,1.0,1.0,35
13962,1.0,1.0,76
13963,1.0,1.65,76
13964,1.0,1.0,44
13965,1.0,1.0,73
13966,1.0,1.6,49
13967,1.0,1.0,64
13968,1.0,1.0,35
13969,1.0,1.0,38
13970,0.8,1.1,73
13971,1.05,1.0,91
13972,1.1481818181818182,1.497272727272727,62
13973,0.7261904761904762,1.8452380952380953,60
13974,0.30000000000000016,1.6666666666666665,49
13975,0.7999999999999999,1.6333333333333333,66
13976,1.1,1.2,70
13977,1.0,1.0,30
13978,1.1666666666666667,1.3833333333333333,55
13979,1.0,1.0,33
13980,1.0,1.0,66
13981,1.0,1.0,49
13982,0.4,1.8,70
13983,1.0,1.0,78
13984,1.1363636363636362,1.4545454545454546,80
13985,1.0,1.0,24
13986,1.5,1.5,89
13987,1.8,1.4,35
13988,1.0,1.0,65
13989,1.2,1.1,40
13990,1.0,1.1,60
13991,1.25,1.7,58
13992,1.0,1.0,47
13993,1.0,2.0,82
13994,1.3,1.5,64
13995,1.0,1.3,68
13996,2.0,2.0,47
13997,1.1363636363636362,1.4545454545454546,45
13998,0.8,1.3,28
13999,1.0,1.0,45
14000,1.0,1.0,50
14001,1.15,1.15,59
14002,1.0,1.0,82
14003,1.1,1.9,93
14004,0.30000000000000004,1.2,73
14005,1.0,1.0,104
14006,1.3181818181818181,1.4772727272727273,60
14007,1.25,1.25,59
14008,1.3333333333333333,1.6666666666666665,78
14009,0.6931818181818181,1.6022727272727273,79
14010,0.8,1.4,49
14011,0.8,1.4,62
14012,1.0,1.0,40
14013,0.9833333333333333,1.4666666666666666,75
14014,1.0,1.0,59
14015,1.0,1.0,40
14016,1.15,1.2,66
14017,1.0,1.0,57
14018,0.6,1.4,62
14019,0.9,1.1,56
14020,0.5,1.5,77
14021,1.3083333333333333,1.3,88
14022,1.78,2.0,64
14023,1.0,1.0,75
14024,1.15,1.65,34
14025,0.8444444444444444,1.288888888888889,64
14026,1.0,1.0,64
14027,1.5,1.8333333333333335,97
14028,1.0,1.0,49
14029,1.1333333333333333,1.9,84
14030,1.0,1.0,45
14031,1.0,1.0,59
14032,1.0,1.0,12
14033,1.0,1.4,103
14034,1.0,1.0,62
14035,1.0681818181818181,1.2272727272727273,55
14036,1.0,1.0,31
14037,1.0,2.0,71
14038,1.0,1.0,49
14039,1.5,1.5,80
14040,1.0,1.05,62
14041,1.0,1.0,51
14042,0.9285714285714286,1.2142857142857142,96
14043,1.025,1.425,56
14044,1.6,1.9,36
14045,1.0,1.0,57
14046,0.85,1.4,72
14047,1.5,1.5,45
14048,1.0,1.0,80
14049,1.0,1.0,67
14050,1.2333333333333334,1.4166666666666667,97
14051,1.3511904761904763,1.5595238095238095,76
14052,0.9,1.1,62
14053,1.0,1.0,68
14054,1.0,1.0,46
14055,1.0,1.0,48
14056,1.25,1.5,105
14057,1.0,1.0,67
14058,1.0,1.0,58
14059,1.0,1.0,62
14060,1.0,1.0,73
14061,1.25,1.3333333333333333,77
14062,1.0,1.0,31
14063,1.0,1.0,62
14064,1.0,1.0,29
14065,1.5,1.7,24
14066,1.3,1.2,25
14067,0.8,1.0,49
14068,1.3181818181818181,1.4772727272727273,68
14069,1.2,1.5,55
14070,1.1363636363636362,1.4545454545454546,76
14071,0.6,1.4,60
14072,1.0,1.0,43
14073,1.0,1.0,46
14074,1.0,1.0,68
14075,1.0,1.0,29
14076,1.0,1.0,78
14077,1.0,1.0,43
14078,1.0,1.0,52
14079,1.8,2.0,38
14080,1.2,1.2,86
14081,1.1,1.1,80
14082,1.0,1.0,74
14083,1.125,1.375,67
14084,1.0,1.0,36
14085,1.0,1.0,51
14086,1.8,2.0,76
14087,1.0,1.0,61
14088,0.8,1.4,61
14089,1.1363636363636362,1.4545454545454546,84
14090,1.1363636363636362,1.4545454545454546,73
14091,1.0106060606060605,1.1515151515151516,89
14092,0.7,1.2,43
14093,1.0,1.2354166666666666,66
14094,0.9642857142857143,1.4196428571428572,86
14095,1.0,1.0,77
14096,1.0,1.0,42
14097,1.0,1.0,60
14098,1.05,1.125,86
14099,1.1,1.0,46
14100,1.0,1.0,52
14101,1.3,1.2,77
14102,1.1,1.9,40
14103,0.6333333333333333,1.6333333333333333,63
14104,1.0,1.0,54
14105,1.0,1.0,76
14106,1.0,1.0,80
14107,1.16,1.54,64
14108,1.0,1.0,17
14109,1.0,1.0,66
14110,1.3181818181818181,1.7272727272727273,59
14111,1.05,1.5,76
14112,1.0,1.0,92
14113,0.7,1.1,40
14114,1.1363636363636362,1.4545454545454546,58
14115,1.0,1.0666666666666667,87
14116,1.0,1.0,63
14117,1.25,1.85,62
14118,0.925,1.2,97
14119,1.0,1.0,48
14120,1.3333333333333333,1.5,87
14121,1.0,1.0,64
14122,1.1,1.55,64
14123,1.4,1.7,63
14124,1.0,1.0,36
14125,1.0,1.3333333333333333,42
14126,1.35,1.65,28
14127,0.875,2.0,89
14128,1.4000000000000001,1.9,33
14129,1.0,1.0,63
14130,1.325,1.75,32
14131,1.0,1.0,65
14132,1.1931818181818181,1.6522727272727273,75
14133,1.0,1.0,73
14134,1.8,1.9,58
14135,1.0,1.0,119
14136,1.25,1.25,67
14137,0.875,1.425,87
14138,0.6111111111111112,1.577777777777778,78
14139,1.0,1.0,47
14140,0.8,1.6,68
14141,1.0,1.0666666666666667,49
14142,1.0,1.0,61
14143,1.25,1.85,58
14144,1.0,1.0,63
14145,0.8,1.4,74
14146,1.2,1.7,90
14147,1.8,1.75,50
14148,1.35,1.4333333333333333,54
14149,1.0,1.0,52
14150,1.7,1.6,46
14151,0.5,2.0,20
14152,1.5,1.5,33
14153,1.0,1.0,52
14154,0.0,2.0,69
14155,0.6666666666666667,1.6666666666666665,74
14156,1.0,1.0,88
14157,0.75,1.5333333333333332,96
14158,1.0,1.1,62
14159,1.0,1.0,25
14160,0.6,1.5,52
14161,1.0,1.0,32
14162,1.25,1.8333333333333335,62
14163,1.0,1.0,65
14164,1.0,1.0,53
14165,1.3,1.3166666666666667,103
14166,0.6,1.7,107
14167,1.0,1.0,38
14168,0.9,1.2,38
14169,1.0,1.0,43
14170,1.0,1.0,31
14171,1.0,1.0,51
14172,1.0,1.0,45
14173,1.0,1.0,45
14174,1.05,1.25,45
14175,1.5,2.0,40
14176,1.0,1.0,91
14177,1.0,1.0,44
14178,1.0,1.0,30
14179,1.5,1.5,40
14180,1.3,1.2,61
14181,1.15,1.1,50
14182,1.35,1.55,67
14183,1.0,1.0,60
14184,1.25,1.3125,62
14185,1.0,2.0,62
14186,1.0,1.0,48
14187,1.0,1.25,57
14188,1.0666666666666667,1.1666666666666667,99
14189,1.16,1.54,52
14190,1.15,1.6,83
14191,1.0,1.1,56
14192,1.5,2.0,39
14193,1.0,1.0,47
14194,1.0,1.0,56
14195,1.0,1.0,57
14196,1.0,1.0,74
14197,0.7083333333333333,1.5416666666666665,65
14198,0.8444444444444444,1.288888888888889,54
14199,1.15,1.65,72
14200,1.0,1.0666666666666667,60
14201,1.5,1.5,95
14202,1.4166666666666665,1.5,63
14203,1.0,1.95,52
14204,1.0,1.0,71
14205,1.5,1.5,36
14206,1.0,1.0,73
14207,1.0,1.6,48
14208,1.2857142857142856,1.5357142857142856,56
14209,1.0,1.0,53
14210,1.0,1.0,60
14211,1.0,1.0,57
14212,1.0,1.0,62
14213,0.7083333333333334,1.7916666666666667,71
14214,1.0,1.3333333333333333,53
14215,1.0,1.0,63
14216,0.8,1.8833333333333333,69
14217,1.0,1.0,66
14218,1.5,1.5,77
14219,0.8666666666666667,1.6,100
14220,1.354978354978355,1.5562770562770563,65
14221,1.0,1.0,60
14222,1.9,2.0,32
14223,0.5,1.9,91
14224,1.0,1.0,35
14225,1.1363636363636362,1.4545454545454546,64
14226,0.9481481481481482,1.4296296296296296,67
14227,1.0,1.0,14
14228,1.0,1.0,59
14229,1.0,1.0,13
14230,0.8,1.3,51
14231,1.0,1.0,25
14232,1.3333333333333333,1.6666666666666665,35
14233,0.19999999999999996,1.8,87
14234,1.0,1.0,58
14235,1.0,1.0,36
14236,1.2765151515151514,1.518939393939394,65
14237,0.30000000000000016,1.6666666666666665,59
14238,1.0,1.0,47
14239,0.9,1.2222222222222223,101
14240,1.434090909090909,1.6386363636363637,67
14241,1.0,1.0,64
